val_index,train_index,checkpoint,loss_type,lr,score
VAL_AGG,3848,checkpoint_epoch010.pt,train,0.0001,0.0014982223510742188
VAL_AGG,8889,checkpoint_epoch010.pt,train,0.0001,0.0011444091796875
VAL_AGG,7964,checkpoint_epoch010.pt,train,0.0001,0.0011444091796875
VAL_AGG,2128,checkpoint_epoch010.pt,train,0.0001,0.0011444091796875
VAL_AGG,5597,checkpoint_epoch010.pt,train,0.0001,0.0011444091796875
VAL_AGG,2025,checkpoint_epoch010.pt,train,0.0001,0.0014400482177734375
VAL_AGG,3693,checkpoint_epoch010.pt,train,0.0001,0.0014400482177734375
VAL_AGG,7454,checkpoint_epoch010.pt,train,0.0001,0.0014400482177734375
VAL_AGG,5257,checkpoint_epoch010.pt,train,0.0001,0.0014400482177734375
VAL_AGG,9264,checkpoint_epoch010.pt,train,0.0001,0.0016393661499023438
VAL_AGG,80,checkpoint_epoch010.pt,train,0.0001,0.0016393661499023438
VAL_AGG,7709,checkpoint_epoch010.pt,train,0.0001,0.0016393661499023438
VAL_AGG,9382,checkpoint_epoch010.pt,train,0.0001,0.0016393661499023438
VAL_AGG,1950,checkpoint_epoch010.pt,train,0.0001,0.0014410018920898438
VAL_AGG,10161,checkpoint_epoch010.pt,train,0.0001,0.0014410018920898438
VAL_AGG,10142,checkpoint_epoch010.pt,train,0.0001,0.0014410018920898438
VAL_AGG,4631,checkpoint_epoch010.pt,train,0.0001,0.0014410018920898438
VAL_AGG,7200,checkpoint_epoch010.pt,train,0.0001,0.0013446807861328125
VAL_AGG,9228,checkpoint_epoch010.pt,train,0.0001,0.0013446807861328125
VAL_AGG,8918,checkpoint_epoch010.pt,train,0.0001,0.0013446807861328125
VAL_AGG,4280,checkpoint_epoch010.pt,train,0.0001,0.0013446807861328125
VAL_AGG,9461,checkpoint_epoch010.pt,train,0.0001,0.0014734268188476562
VAL_AGG,4238,checkpoint_epoch010.pt,train,0.0001,0.0014734268188476562
VAL_AGG,850,checkpoint_epoch010.pt,train,0.0001,0.0014734268188476562
VAL_AGG,7290,checkpoint_epoch010.pt,train,0.0001,0.0014734268188476562
VAL_AGG,1002,checkpoint_epoch010.pt,train,0.0001,0.0018110275268554688
VAL_AGG,7550,checkpoint_epoch010.pt,train,0.0001,0.0018110275268554688
VAL_AGG,6950,checkpoint_epoch010.pt,train,0.0001,0.0018110275268554688
VAL_AGG,4588,checkpoint_epoch010.pt,train,0.0001,0.0018110275268554688
VAL_AGG,6876,checkpoint_epoch010.pt,train,0.0001,0.0015935897827148438
VAL_AGG,2879,checkpoint_epoch010.pt,train,0.0001,0.0015935897827148438
VAL_AGG,7794,checkpoint_epoch010.pt,train,0.0001,0.0015935897827148438
VAL_AGG,2039,checkpoint_epoch010.pt,train,0.0001,0.0015935897827148438
VAL_AGG,3717,checkpoint_epoch010.pt,train,0.0001,0.0015430450439453125
VAL_AGG,2737,checkpoint_epoch010.pt,train,0.0001,0.0015430450439453125
VAL_AGG,7991,checkpoint_epoch010.pt,train,0.0001,0.0015430450439453125
VAL_AGG,2088,checkpoint_epoch010.pt,train,0.0001,0.0015430450439453125
VAL_AGG,4601,checkpoint_epoch010.pt,train,0.0001,0.0015316009521484375
VAL_AGG,31,checkpoint_epoch010.pt,train,0.0001,0.0015316009521484375
VAL_AGG,4029,checkpoint_epoch010.pt,train,0.0001,0.0015316009521484375
VAL_AGG,9559,checkpoint_epoch010.pt,train,0.0001,0.0015316009521484375
VAL_AGG,1768,checkpoint_epoch010.pt,train,0.0001,0.0015964508056640625
VAL_AGG,7539,checkpoint_epoch010.pt,train,0.0001,0.0015964508056640625
VAL_AGG,6580,checkpoint_epoch010.pt,train,0.0001,0.0015964508056640625
VAL_AGG,9515,checkpoint_epoch010.pt,train,0.0001,0.0015964508056640625
VAL_AGG,5338,checkpoint_epoch010.pt,train,0.0001,0.0015811920166015625
VAL_AGG,533,checkpoint_epoch010.pt,train,0.0001,0.0015811920166015625
VAL_AGG,6014,checkpoint_epoch010.pt,train,0.0001,0.0015811920166015625
VAL_AGG,3837,checkpoint_epoch010.pt,train,0.0001,0.0015811920166015625
VAL_AGG,4193,checkpoint_epoch010.pt,train,0.0001,0.001956939697265625
VAL_AGG,7654,checkpoint_epoch010.pt,train,0.0001,0.001956939697265625
VAL_AGG,2680,checkpoint_epoch010.pt,train,0.0001,0.001956939697265625
VAL_AGG,2275,checkpoint_epoch010.pt,train,0.0001,0.001956939697265625
VAL_AGG,3094,checkpoint_epoch010.pt,train,0.0001,0.0018281936645507812
VAL_AGG,7444,checkpoint_epoch010.pt,train,0.0001,0.0018281936645507812
VAL_AGG,7078,checkpoint_epoch010.pt,train,0.0001,0.0018281936645507812
VAL_AGG,3615,checkpoint_epoch010.pt,train,0.0001,0.0018281936645507812
VAL_AGG,2360,checkpoint_epoch010.pt,train,0.0001,0.0014019012451171875
