token_id,count,margin_on_mean,margin_off_mean,delta_margin_mean
297,28,0.01584228204696306,0.015481410947229182,2.2329656737191335
298,18,0.018085820082989004,0.03554786979738209,4.161484718322754
299,4,0.010636169463396072,0.015945712570101023,2.053241014480591
300,12,0.014938283013179898,0.016492216226955254,2.0179059902826944
302,21,0.03237551787779445,0.0270986014178821,3.0365014530363537
303,22,0.020107337866317142,0.014571733857420359,2.654273423281583
304,5,0.009225758351385593,0.01312444731593132,3.1056564331054686
305,1,0.00985206663608551,0.027107547968626022,3.3160738945007324
306,7,0.012194032115595681,0.008410468165363585,1.089705535343715
308,27,0.02791425089041392,0.018360721982187696,3.0131431508947304
309,6,0.017485988326370716,0.025034105715652306,0.8893250624338785
310,5,0.0064234061166644095,0.0321670837700367,2.771045970916748
311,91,0.20707667004931105,0.1478099587199452,2.833557422344501
312,16,0.021697628078982234,0.05510895000770688,2.976598560810089
314,8,0.007329598069190979,0.016899025300517678,3.4074249863624573
315,24,0.021901849502076704,0.021256104422112305,3.2079780101776123
317,6,0.01259564266850551,0.014690814539790154,3.5648115475972495
318,10,0.01813025027513504,0.04920346736907959,1.7707398891448975
319,31,0.02278310925729813,0.03642200342109127,3.0756439701203377
320,22,0.036833990195935425,0.02834048494696617,2.4175934358076616
321,22,0.01921714029528878,0.01992094652219252,2.8717117309570312
323,1,0.014491358771920204,0.010664805769920349,4.020390033721924
324,12,0.012804230985542139,0.012030632700771093,2.1763253211975098
325,29,0.07844324255811758,0.08757027058765807,1.9901265111462823
326,29,0.033887303594885204,0.03075312643215574,2.6075074014992548
328,33,0.023667673495682804,0.025024662189411396,4.106401270086115
329,6,0.03135850094258785,0.028450921798745792,1.938447634379069
330,16,0.020042032236233354,0.018155906815081835,2.2556217908859253
332,8,0.005942264455370605,0.015207207761704922,3.517092287540436
333,13,0.011452183915445438,0.018396141437383797,4.120607742896447
334,1,0.17512837052345276,0.15491965413093567,1.5551671981811523
335,41,0.027300759604791315,0.017719443978332892,3.570791035163693
336,2,0.0036677573807537556,0.013403935357928276,2.5414726734161377
338,4,0.007242533611133695,0.01591968396678567,3.2768369913101196
339,13,0.016004462654774006,0.011469394541703738,1.2769065086658185
340,4,0.04151486977934837,0.044259004294872284,2.681928038597107
341,27,0.06121512033321239,0.05105049990945392,2.2447778207284435
343,22,0.028051783754066986,0.03738639639182524,2.4910174066370185
344,23,0.008584433397197205,0.022312596845238106,3.213801218115765
345,3,0.007081752642989159,0.01800624653697014,2.6491039594014487
346,2,0.003908914513885975,0.007759552448987961,3.60791015625
347,8,0.013762197806499898,0.019951086025685072,2.6130834817886353
348,13,0.02325652174365062,0.034128413464014344,2.4478461008805494
349,15,0.018144130830963452,0.022989676892757417,2.7616923332214354
350,4,0.021112805465236306,0.04015229735523462,1.3471063375473022
352,29,0.027008047905461543,0.030585562874530924,2.226696787209346
354,12,0.01621092374746998,0.03272020071744919,2.891364812850952
355,2,0.022317877039313316,0.010500102303922176,1.8177469968795776
356,17,0.02609886513913379,0.019844731644672507,3.5353779792785645
357,16,0.010359096806496382,0.024984622024931014,3.646898567676544
359,17,0.013792520279393476,0.023261031464618796,2.0508494657628678
360,3,0.05371625473101934,0.047312514235575996,3.704188028971354
361,18,0.01604568554709355,0.024935579030878015,3.059266593721178
362,51,0.04152719471968856,0.03016317854909336,3.261750950532801
363,19,0.020453640406853275,0.04913783436150927,2.672725275943154
364,19,0.00830141739233544,0.02903025665957677,2.6869923190066687
366,1,0.0013602674007415771,0.012288637459278107,4.0188775062561035
367,14,0.015545293156589781,0.015903629761721407,3.1954140322549
368,18,0.02225124028821786,0.02438742688132657,2.950950357649061
370,18,0.020727911136216588,0.020172672760155465,1.1668122874365912
371,12,0.010598305302361647,0.013105569873005152,2.2445146441459656
372,38,0.03625227314861197,0.03997309898075305,3.629179728658576
373,10,0.02266885470598936,0.10116233546286821,2.7692591190338134
374,10,0.01900418633595109,0.035441213846206666,2.6133771657943727
