token_id,count,acc
363,19,0.05263157894736842
364,19,0.3157894736842105
366,1,1.0
367,14,0.14285714285714285
368,18,0.2777777777777778
370,18,0.2222222222222222
371,12,0.25
372,38,0.23684210526315788
373,10,0.2
374,10,0.1
375,9,0.1111111111111111
376,23,0.17391304347826086
377,8,0.125
379,7,0.0
380,2,0.0
381,1,1.0
382,7,0.0
383,10,0.1
384,11,0.09090909090909091
385,13,0.23076923076923078
386,7,0.2857142857142857
387,3,0.0
388,16,0.125
389,6,0.0
390,24,0.25
391,5,0.0
392,2,0.0
393,13,0.3076923076923077
395,28,0.35714285714285715
397,15,0.3333333333333333
398,23,0.34782608695652173
399,21,0.14285714285714285
400,18,0.2222222222222222
401,12,0.25
402,16,0.1875
404,8,0.0
406,7,0.0
407,18,0.2222222222222222
408,14,0.2857142857142857
409,32,0.34375
410,3,0.3333333333333333
411,24,0.16666666666666666
412,19,0.21052631578947367
413,7,0.5714285714285714
414,1,0.0
415,12,0.25
416,27,0.3333333333333333
417,59,0.4406779661016949
419,2,0.0
420,13,0.23076923076923078
422,14,0.07142857142857142
424,9,0.0
425,17,0.29411764705882354
426,22,0.18181818181818182
428,28,0.10714285714285714
429,26,0.19230769230769232
430,14,0.2857142857142857
432,6,0.3333333333333333
433,18,0.3333333333333333
434,12,0.25
436,11,0.18181818181818182
438,10,0.1
439,32,0.125
440,48,0.1875
441,14,0.14285714285714285
442,2,0.0
443,30,0.13333333333333333
444,2,0.0
446,20,0.15
448,5,0.2
450,13,0.07692307692307693
452,10,0.3
453,9360,0.992948717948718
454,39,0.1794871794871795
455,30,0.16666666666666666
456,12,0.25
457,2,0.0
458,5,0.0
461,7,0.2857142857142857
462,40,0.3
463,1,0.0
465,27,0.5925925925925926
466,15,0.2
467,27,0.18518518518518517
471,26,0.2692307692307692
472,3,0.3333333333333333
473,20,0.05
474,14,0.14285714285714285
475,15,0.2
476,8,0.0
477,3,0.6666666666666666
478,1,0.0
479,9,0.2222222222222222
480,20,0.15
481,14,0.14285714285714285
482,3,0.0
483,16,0.125
485,24,0.041666666666666664
486,1,0.0
488,14,0.07142857142857142
491,36,0.3055555555555556
492,15,0.2
493,28,0.17857142857142858
495,16,0.0625
496,54,0.5925925925925926
497,6,0.5
498,7,0.0
499,3,0.0
500,10,0.3
501,17,0.11764705882352941
502,18,0.16666666666666666
503,33,0.2727272727272727
504,32,0.34375
505,8,0.125
506,20,0.35
507,15,0.3333333333333333
508,6,0.16666666666666666
509,2,0.0
510,39,0.28205128205128205
511,1,0.0
512,11,0.18181818181818182
513,1,0.0
514,34,0.17647058823529413
515,6,0.0
517,1,1.0
518,14,0.0
519,41,0.14634146341463414
520,23,0.21739130434782608
521,20,0.15
522,14,0.14285714285714285
524,15,0.3333333333333333
525,36,0.1388888888888889
527,8,0.0
528,2,0.0
529,16,0.125
530,2,0.0
532,25,0.2
533,11,0.18181818181818182
534,2,0.0
535,13,0.3076923076923077
536,29,0.1724137931034483
537,3,0.3333333333333333
538,1,0.0
539,22,0.3181818181818182
540,14,0.07142857142857142
541,3,0.3333333333333333
542,10,0.2
543,25,0.16
544,57,0.5087719298245614
545,16,0.25
546,17,0.23529411764705882
547,19,0.21052631578947367
548,4,0.25
549,34,0.20588235294117646
