file_id,speaker,utt,kind,material,layer_idx,module_path,stage,abs_mean,rms,temp_std,delta_rms
boy7_box_002,boy7,002,ldv,box,13,encoder.model[10].block[1],residual,6.05736780166626,14.067816734313965,6.94130277633667,10.316045761108398
boy7_box_002,boy7,002,ldv,box,14,encoder.model[10].block[3],residual,1.2602813243865967,2.780829668045044,1.500453233718872,2.985729932785034
boy7_box_002,boy7,002,ldv,box,15,encoder.model[10].shortcut,residual,2.368861198425293,9.555132865905762,1.9084467887878418,2.6667253971099854
boy7_box_002,boy7,002,ldv,box,16,encoder.model[12],downsample,0.19097822904586792,0.408012717962265,0.20724529027938843,0.4337170720100403
boy7_box_002,boy7,002,ldv,box,17,encoder.model[15],projection,0.170628160238266,0.23498663306236267,0.2065710574388504,0.29216253757476807
girl9_box_002,girl9,002,ldv,box,0,encoder.model[0],stem,0.27759411931037903,0.5454660654067993,0.4563809335231781,0.06942364573478699
girl9_box_002,girl9,002,ldv,box,1,encoder.model[1].block[1],residual,0.89338219165802,1.8621536493301392,1.3567612171173096,0.23761515319347382
girl9_box_002,girl9,002,ldv,box,2,encoder.model[1].block[3],residual,1.1986596584320068,2.1731059551239014,1.7631322145462036,0.31445783376693726
girl9_box_002,girl9,002,ldv,box,3,encoder.model[1].shortcut,residual,0.8896653056144714,1.6670280694961548,1.4575709104537964,0.21178686618804932
girl9_box_002,girl9,002,ldv,box,4,encoder.model[3],downsample,4.4743428230285645,9.14154052734375,6.472548484802246,2.3914737701416016
girl9_box_002,girl9,002,ldv,box,5,encoder.model[4].block[1],residual,11.753769874572754,21.662595748901367,15.716815948486328,6.531003475189209
girl9_box_002,girl9,002,ldv,box,6,encoder.model[4].block[3],residual,12.120684623718262,21.01393699645996,17.580162048339844,12.040685653686523
girl9_box_002,girl9,002,ldv,box,7,encoder.model[4].shortcut,residual,2.840894937515259,6.100249290466309,4.2094340324401855,2.0167815685272217
girl9_box_002,girl9,002,ldv,box,8,encoder.model[6],downsample,18.00942039489746,35.47449493408203,27.45772361755371,46.53977966308594
girl9_box_002,girl9,002,ldv,box,9,encoder.model[7].block[1],residual,22.906963348388672,45.61900329589844,35.23375701904297,63.69664001464844
girl9_box_002,girl9,002,ldv,box,10,encoder.model[7].block[3],residual,10.792547225952148,25.008352279663086,16.27660369873047,29.243589401245117
girl9_box_002,girl9,002,ldv,box,11,encoder.model[7].shortcut,residual,6.920212268829346,16.13201904296875,10.592676162719727,17.847938537597656
girl9_box_002,girl9,002,ldv,box,12,encoder.model[9],downsample,8.322366714477539,18.085113525390625,10.874090194702148,22.50861358642578
girl9_box_002,girl9,002,ldv,box,13,encoder.model[10].block[1],residual,5.97357177734375,15.492351531982422,6.949427127838135,11.531442642211914
girl9_box_002,girl9,002,ldv,box,14,encoder.model[10].block[3],residual,1.0688018798828125,2.397156000137329,1.3081474304199219,2.8738622665405273
girl9_box_002,girl9,002,ldv,box,15,encoder.model[10].shortcut,residual,2.79409122467041,12.068489074707031,2.4876434803009033,2.6557185649871826
girl9_box_002,girl9,002,ldv,box,16,encoder.model[12],downsample,0.20796196162700653,0.43289926648139954,0.22994276881217957,0.364553838968277
girl9_box_002,girl9,002,ldv,box,17,encoder.model[15],projection,0.16675670444965363,0.2198653519153595,0.19305816292762756,0.2654005289077759
boy7_papercup_001,boy7,001,ldv,papercup,0,encoder.model[0],stem,0.19278833270072937,0.4008878767490387,0.3367343246936798,0.04124777019023895
boy7_papercup_001,boy7,001,ldv,papercup,1,encoder.model[1].block[1],residual,0.6487860083580017,1.3990650177001953,1.0358680486679077,0.15936700999736786
boy7_papercup_001,boy7,001,ldv,papercup,2,encoder.model[1].block[3],residual,0.9496246576309204,1.7019190788269043,1.4378037452697754,0.4312325417995453
boy7_papercup_001,boy7,001,ldv,papercup,3,encoder.model[1].shortcut,residual,0.618179202079773,1.2250710725784302,1.0782605409622192,0.12288758903741837
boy7_papercup_001,boy7,001,ldv,papercup,4,encoder.model[3],downsample,3.4382832050323486,6.962495803833008,5.199911117553711,2.557950496673584
boy7_papercup_001,boy7,001,ldv,papercup,5,encoder.model[4].block[1],residual,9.05138874053955,16.257761001586914,12.78347110748291,8.262084007263184
boy7_papercup_001,boy7,001,ldv,papercup,6,encoder.model[4].block[3],residual,9.429227828979492,15.512887954711914,14.18703842163086,14.455612182617188
boy7_papercup_001,boy7,001,ldv,papercup,7,encoder.model[4].shortcut,residual,2.278205394744873,4.720260143280029,3.453361749649048,3.3582801818847656
boy7_papercup_001,boy7,001,ldv,papercup,8,encoder.model[6],downsample,14.767476081848145,25.386167526245117,22.34923553466797,29.19455337524414
boy7_papercup_001,boy7,001,ldv,papercup,9,encoder.model[7].block[1],residual,17.95591163635254,30.29562759399414,26.426597595214844,38.878318786621094
boy7_papercup_001,boy7,001,ldv,papercup,10,encoder.model[7].block[3],residual,8.131336212158203,17.192153930664062,11.514982223510742,19.22016143798828
boy7_papercup_001,boy7,001,ldv,papercup,11,encoder.model[7].shortcut,residual,5.403900623321533,12.264608383178711,8.189835548400879,11.47320556640625
boy7_papercup_001,boy7,001,ldv,papercup,12,encoder.model[9],downsample,6.9404754638671875,13.76148509979248,8.90112018585205,18.035438537597656
boy7_papercup_001,boy7,001,ldv,papercup,13,encoder.model[10].block[1],residual,5.45372200012207,13.446385383605957,6.5705108642578125,10.827489852905273
boy7_papercup_001,boy7,001,ldv,papercup,14,encoder.model[10].block[3],residual,1.1621708869934082,2.811367988586426,1.4384443759918213,3.0470664501190186
boy7_papercup_001,boy7,001,ldv,papercup,15,encoder.model[10].shortcut,residual,2.332704544067383,9.157793045043945,1.7965935468673706,2.4821794033050537
boy7_papercup_001,boy7,001,ldv,papercup,16,encoder.model[12],downsample,0.16826121509075165,0.35243210196495056,0.17787668108940125,0.33043748140335083
boy7_papercup_001,boy7,001,ldv,papercup,17,encoder.model[15],projection,0.14068807661533356,0.19043733179569244,0.15354715287685394,0.2146451771259308
girl9_plastic_001,girl9,001,ldv,plastic,0,encoder.model[0],stem,0.5070614218711853,0.7325127720832825,0.43285420536994934,0.09199618548154831
girl9_plastic_001,girl9,001,ldv,plastic,1,encoder.model[1].block[1],residual,1.6862452030181885,2.650378465652466,1.301026463508606,0.34148159623146057
girl9_plastic_001,girl9,001,ldv,plastic,2,encoder.model[1].block[3],residual,2.1410887241363525,2.9914464950561523,1.7354705333709717,0.9006360769271851
girl9_plastic_001,girl9,001,ldv,plastic,3,encoder.model[1].shortcut,residual,1.6311005353927612,2.2413108348846436,1.3684297800064087,0.27630719542503357
girl9_plastic_001,girl9,001,ldv,plastic,4,encoder.model[3],downsample,8.646550178527832,13.445773124694824,6.997283935546875,5.036636829376221
girl9_plastic_001,girl9,001,ldv,plastic,5,encoder.model[4].block[1],residual,23.77579689025879,33.07835006713867,20.632125854492188,19.904855728149414
girl9_plastic_001,girl9,001,ldv,plastic,6,encoder.model[4].block[3],residual,24.171663284301758,34.831207275390625,30.78803253173828,42.20728302001953
girl9_plastic_001,girl9,001,ldv,plastic,7,encoder.model[4].shortcut,residual,5.339970111846924,9.18011474609375,5.335952281951904,5.946224689483643
girl9_plastic_001,girl9,001,ldv,plastic,8,encoder.model[6],downsample,36.45704650878906,58.376834869384766,47.02042007446289,82.28924560546875
girl9_plastic_001,girl9,001,ldv,plastic,9,encoder.model[7].block[1],residual,44.65619659423828,77.7677230834961,63.07561111450195,111.71646118164062
girl9_plastic_001,girl9,001,ldv,plastic,10,encoder.model[7].block[3],residual,18.867488861083984,38.94866180419922,25.606922149658203,49.99851989746094
girl9_plastic_001,girl9,001,ldv,plastic,11,encoder.model[7].shortcut,residual,13.213068962097168,25.891910552978516,14.843242645263672,27.96879005432129
girl9_plastic_001,girl9,001,ldv,plastic,12,encoder.model[9],downsample,15.148670196533203,27.53551483154297,12.775300979614258,14.911084175109863
girl9_plastic_001,girl9,001,ldv,plastic,13,encoder.model[10].block[1],residual,8.452055931091309,20.021438598632812,6.6521406173706055,7.854870796203613
girl9_plastic_001,girl9,001,ldv,plastic,14,encoder.model[10].block[3],residual,1.1820756196975708,2.310948133468628,1.2262612581253052,2.086982250213623
girl9_plastic_001,girl9,001,ldv,plastic,15,encoder.model[10].shortcut,residual,5.577392578125,21.984859466552734,3.430863380432129,2.8432023525238037
girl9_plastic_001,girl9,001,ldv,plastic,16,encoder.model[12],downsample,0.21257199347019196,0.417692631483078,0.16561363637447357,0.2443695366382599
girl9_plastic_001,girl9,001,ldv,plastic,17,encoder.model[15],projection,0.22243891656398773,0.2649289667606354,0.1670183390378952,0.22994983196258545
